"doc_id","n_oraciones_af","polaridad_media","polaridad_sd","prop_oraciones_negativas","n_anger","n_anticipation","n_disgust","n_fear","n_joy","n_sadness","n_surprise","n_trust","prop_ira","prop_anticipacion","prop_asco","prop_miedo","prop_alegria","prop_tristeza","prop_sorpresa","prop_confianza"
"L0566",94,0.042621056013046,0.225427451218092,0.276595744680851,52,51,38,72,42,85,41,82,0.11231101511879,0.110151187904968,0.08207343412527,0.155507559395248,0.0907127429805616,0.183585313174946,0.0885529157667387,0.177105831533477
"L0567",94,0.042621056013046,0.225427451218092,0.276595744680851,52,51,38,72,42,85,41,82,0.11231101511879,0.110151187904968,0.08207343412527,0.155507559395248,0.0907127429805616,0.183585313174946,0.0885529157667387,0.177105831533477
"L0568",3568,0.0343193343527759,0.230073393791375,0.170403587443946,372,1225,376,919,900,888,536,1784,0.0531428571428571,0.175,0.0537142857142857,0.131285714285714,0.128571428571429,0.126857142857143,0.0765714285714286,0.254857142857143
"L0569",12115,0.0218451067039582,0.21540377439302,0.249525381758151,4859,6269,3178,6953,3636,5852,3132,10988,0.108297858113981,0.139724073372412,0.0708315688590724,0.15496913098714,0.0810395167940803,0.13042993737045,0.069806316446386,0.244901598056478
"L0571",5982,0.00359359901153707,0.288736521796085,0.243062520896021,1514,2494,1443,2547,1824,2969,1318,2806,0.0895063553059415,0.147443097842152,0.0853088974283181,0.15057641146911,0.107833284067396,0.175524682234703,0.0779190067986994,0.16588826485368
"L0572",2727,-0.00652752552562859,0.233327961382293,0.293362669600293,949,1249,721,1489,1047,1698,705,1648,0.0998316852514202,0.131390700610141,0.0758468335787923,0.156637912897118,0.110140963601936,0.17862402693036,0.0741636860929939,0.17336419103724
"L0573",20,-0.0802495348219032,0.131349650391803,0.45,21,14,15,20,11,28,11,7,0.165354330708661,0.110236220472441,0.118110236220472,0.15748031496063,0.0866141732283465,0.220472440944882,0.0866141732283465,0.0551181102362205
"L0574",3249,0.0275087638066413,0.294199247044829,0.222222222222222,665,1428,659,1048,1196,1595,737,1799,0.072860742850882,0.15645885833242,0.0722033526898214,0.114824148131916,0.131039772104744,0.174756217815273,0.0807494247836091,0.197107483291333
"L0575",28,0.00161094340442166,0.151817461293438,0.357142857142857,1,10,3,4,4,16,3,8,0.0204081632653061,0.204081632653061,0.0612244897959184,0.0816326530612245,0.0816326530612245,0.326530612244898,0.0612244897959184,0.163265306122449
"L0576",12898,-0.0051526851068804,0.240404349163757,0.275314002170879,3698,4598,2977,5745,3278,5201,2629,5804,0.108989095195992,0.135514294134984,0.0877394636015326,0.169319186560566,0.0966106690244621,0.153286177424108,0.0774830533451223,0.171058060713233
"L0577",4,0.0622294372294372,0.0596024667230059,0,0,0,0,0,1,0,0,3,0,0,0,0,0.25,0,0,0.75
"L0578",3849,-0.0134470578336956,0.273404813219446,0.319563522992985,1527,1997,1309,2267,1491,2431,1049,2035,0.108251807741387,0.141570962710903,0.0927973911810577,0.160711753863604,0.10569970225436,0.172338012193393,0.0743655182191975,0.144264851836098
"L0580",22,-0.0487038567309975,0.133931190361901,0.5,17,13,18,48,7,37,12,17,0.100591715976331,0.0769230769230769,0.106508875739645,0.284023668639053,0.0414201183431953,0.218934911242604,0.0710059171597633,0.100591715976331
"L0581",84,-0.00672902012413975,0.19670735865802,0.452380952380952,71,89,61,115,84,133,94,64,0.09985935302391,0.125175808720113,0.0857946554149086,0.161744022503516,0.118143459915612,0.187060478199719,0.132208157524613,0.090014064697609
"L0582",2839,0.00107474410914094,0.203599564194793,0.317717506164142,1864,1646,1341,2279,1322,1994,895,2178,0.137880020711591,0.121754567645536,0.0991937273466972,0.16857755751165,0.0977882979510319,0.14749611657667,0.0662031215326577,0.161106590724166
"L0583",3022,0.010769778974669,0.194386476763138,0.28325612177366,1626,1881,1155,2176,1392,2056,1051,2621,0.116492334145293,0.134761427138559,0.0827482447342026,0.155896260209199,0.0997277546926494,0.147299039977074,0.0752973205330277,0.187777618569996
"L0584",3022,0.010769778974669,0.194386476763138,0.28325612177366,1626,1881,1155,2176,1392,2056,1051,2621,0.116492334145293,0.134761427138559,0.0827482447342026,0.155896260209199,0.0997277546926494,0.147299039977074,0.0752973205330277,0.187777618569996
"L0586",2220,0.0228477364494999,0.189136078231693,0.286036036036036,2300,2393,1836,3152,1724,3125,1062,3935,0.117785630153121,0.122548266502791,0.0940236595483177,0.161417524453321,0.0882880114712962,0.16003482357761,0.0543862344446151,0.201515849848927
"L0587",3308,-0.0145422164435194,0.301567296547343,0.332224909310762,1661,1498,987,2207,922,1853,1041,1758,0.139263855118638,0.125597384086526,0.082753416617758,0.185042340907185,0.0773035968810262,0.155361784187138,0.0872809591682737,0.147396663033454
"L0588",4028,0.0187245109975346,0.231338399440715,0.209285004965243,756,1809,677,1355,1339,1732,861,2091,0.0711864406779661,0.170338983050847,0.0637476459510358,0.12758945386064,0.12608286252354,0.163088512241055,0.0810734463276836,0.196892655367232
"L0590",1753,0.000767663576515714,0.204758117379202,0.298345693097547,919,953,768,1374,586,1128,515,1392,0.120366732154551,0.124819908316961,0.100589390962672,0.179960707269155,0.0767518009168304,0.147740667976424,0.0674525212835625,0.182318271119843
"L0591",1753,0.000767663576515714,0.204758117379202,0.298345693097547,919,953,768,1374,586,1128,515,1392,0.120366732154551,0.124819908316961,0.100589390962672,0.179960707269155,0.0767518009168304,0.147740667976424,0.0674525212835625,0.182318271119843
"L0592",602,-0.0134881489087015,0.203169119302614,0.367109634551495,375,472,335,629,319,587,259,486,0.108318890814558,0.13633737723859,0.0967648757943385,0.181686886192952,0.0921432697862507,0.169555170421722,0.0748122472559214,0.140381282495667
"L0593",9264,0.00107487402519947,0.250334452790439,0.242875647668394,2613,3304,2000,3930,2308,3458,1972,4287,0.109458780160858,0.138404825737265,0.0837801608579088,0.164628016085791,0.0966823056300268,0.144855898123324,0.0826072386058981,0.179582774798928
"L0594",8398,-0.0140334625260442,0.237719711724508,0.326744462967373,3963,4459,2911,5849,2701,4775,2520,4705,0.124298215349873,0.139855095191795,0.09130257503999,0.183451996361697,0.0847159928488536,0.1497663331556,0.0790389862936361,0.147570805758555
"L0595",6321,0.00653475025730957,0.214159363696892,0.25280809998418,1458,2871,1725,2729,1937,2980,1261,3474,0.0790886899918633,0.15573637103336,0.0935720097640358,0.148033631678872,0.105071874152427,0.161649037157581,0.0684024952535937,0.188445890968267
"L0596",3407,0.0190658975069237,0.240187082615736,0.218667449368946,727,1648,835,1083,1261,1697,649,2163,0.0722448573983901,0.163768259962238,0.0829772433667892,0.107621981516446,0.125310543575474,0.168637583225678,0.0644936897545464,0.214945841200437
"L0597",89,-0.00828293362810008,0.199822853798909,0.258426966292135,13,19,8,23,14,22,8,17,0.104838709677419,0.153225806451613,0.0645161290322581,0.185483870967742,0.112903225806452,0.17741935483871,0.0645161290322581,0.137096774193548
"L0598",1689,0.0206735573253978,0.208345842755588,0.182948490230906,261,574,296,454,538,521,306,610,0.073314606741573,0.16123595505618,0.0831460674157303,0.12752808988764,0.151123595505618,0.146348314606742,0.0859550561797753,0.171348314606742
"L0599",1316,0.00662510888658155,0.167833640680355,0.284954407294833,492,956,430,897,525,742,529,1145,0.086074177746676,0.167249825052484,0.0752274317704689,0.156927921623513,0.0918474457662701,0.129811056682995,0.0925472358292512,0.200314905528341
"L0600",242,0.012705448223906,0.195768827685099,0.239669421487603,104,194,121,155,130,191,115,190,0.0866666666666667,0.161666666666667,0.100833333333333,0.129166666666667,0.108333333333333,0.159166666666667,0.0958333333333333,0.158333333333333
"L0601",7741,0.012308625287446,0.200876824119207,0.236274383154631,2430,4100,2148,3391,3225,3725,1940,5549,0.0916704391127207,0.154670288214879,0.0810321412403803,0.127923645691867,0.121661385242191,0.140523615512298,0.0731854534480157,0.209333031537649
"L0602",10879,0.00759755504932515,0.103273749633292,0.177589852008457,4421,5590,3219,6468,4551,4844,2791,6953,0.11383474521719,0.143934907433633,0.0828848778226949,0.166542214898164,0.117182068645879,0.124726420681309,0.0718644591497798,0.179030306151351
"L0603",13906,-0.00394869147382164,0.216222456771777,0.296274989213289,5652,6385,3384,7757,3616,6813,3750,6851,0.12785016286645,0.144430872240319,0.0765472312703583,0.175465979008324,0.081795150199059,0.154112377850163,0.0848262757871878,0.15497195077814
"L0604",24,0.106118479831715,0.267242399137672,0.25,16,27,6,15,36,19,14,37,0.0941176470588235,0.158823529411765,0.0352941176470588,0.0882352941176471,0.211764705882353,0.111764705882353,0.0823529411764706,0.217647058823529
"L0605",409,0.0400368143557195,0.348636407620797,0.207823960880196,129,189,61,130,157,158,74,167,0.12112676056338,0.177464788732394,0.0572769953051643,0.122065727699531,0.147417840375587,0.148356807511737,0.0694835680751174,0.156807511737089
"L0606",1070,-0.00809194030568976,0.170563141519615,0.344859813084112,660,962,421,826,716,811,526,901,0.113343637300361,0.165206938004465,0.072299501974927,0.141851279409239,0.122960673192512,0.139275287652413,0.0903314442727117,0.154731238193371
"L0607",1577,0.0259788192062918,0.0991941244816305,0.188966391883323,466,1018,487,959,834,724,327,1739,0.0711016173329265,0.155324992371071,0.0743057674702472,0.14632285627098,0.127250534025023,0.110466890448581,0.0498931949954226,0.265334147085749
"L0608",5011,0.0212534475418555,0.211358165089469,0.236878866493714,1491,2466,1160,2050,1680,2284,1511,2808,0.096504854368932,0.159611650485437,0.0750809061488673,0.132686084142395,0.10873786407767,0.147831715210356,0.0977993527508091,0.181747572815534
"L0609",1056,-0.00231611674378161,0.198826122138562,0.267045454545455,402,561,327,594,367,486,295,658,0.108943089430894,0.152032520325203,0.0886178861788618,0.160975609756098,0.0994579945799458,0.131707317073171,0.0799457994579946,0.178319783197832
"L0610",1588,-0.0312146561023701,0.366861061380414,0.270780856423174,410,647,467,708,449,860,314,712,0.0897744690168601,0.141668491350996,0.102255309831399,0.155025180643749,0.0983139916794395,0.188307422815853,0.0687541055397416,0.155901029121962
"L0611",16,0.0839228226557081,0.13543871086503,0,0,6,0,4,10,1,1,10,0,0.1875,0,0.125,0.3125,0.03125,0.03125,0.3125
"L0612",2967,-0.023302194189412,0.218343881135168,0.345466801482979,1521,1696,1193,2205,1194,2166,1069,1812,0.118310516490355,0.131922837585563,0.0927971375233354,0.171515245799627,0.092874922215308,0.168481642812694,0.0831518357187306,0.140945861854387
"L0613",401,0.000549180367011251,0.189808013419215,0.399002493765586,214,319,236,394,239,293,210,326,0.0959211116091439,0.142985208426714,0.105782160466159,0.176602420439265,0.107126848946661,0.131331241595697,0.0941281936351412,0.146122814881219
"L0614",4879,0.00292333359770592,0.224536362871328,0.277720844435335,1258,2333,1215,2284,1328,2318,1210,2375,0.0878430277215278,0.162907618183088,0.0848404441030654,0.159486069408561,0.0927309545422806,0.161860205292926,0.0844913064730117,0.165840374275539
"L0616",147,-0.0174021360317656,0.254789009168709,0.374149659863946,111,102,82,162,54,115,69,89,0.141581632653061,0.130102040816327,0.104591836734694,0.206632653061224,0.0688775510204082,0.146683673469388,0.0880102040816327,0.113520408163265
"L0617",3381,0.0173067644958204,0.269470137202329,0.230405205560485,964,1450,1013,1183,1148,1432,813,1981,0.0965544871794872,0.145232371794872,0.10146233974359,0.118489583333333,0.114983974358974,0.143429487179487,0.0814302884615385,0.198417467948718
"L0618",7983,-0.000724594231239236,0.295213357776504,0.278717274207691,3543,3040,2098,4812,1967,3569,2210,4320,0.138620446809343,0.118940490629524,0.082084588598928,0.188270276614891,0.0769591924566689,0.139637701005517,0.0864666066747525,0.169020697210376
"L0619",185,-0.0180896850864635,0.145624970562938,0.432432432432432,202,198,146,314,164,175,99,234,0.131853785900783,0.129242819843342,0.0953002610966057,0.204960835509138,0.107049608355091,0.114229765013055,0.064621409921671,0.152741514360313
"L0621",5364,0.0164855954040979,0.222628937402997,0.25186428038777,1685,3499,1428,2693,2773,2847,1742,3185,0.0848780979246423,0.176254281684465,0.0719322990126939,0.135653838404191,0.139683659077171,0.143411243199678,0.0877493451541406,0.160437235543018
"L0622",2908,0.00785909733190376,0.273567390498709,0.31292984869326,1516,1513,1223,1802,1088,1661,949,1980,0.129219229457893,0.128963518581657,0.104244800545517,0.153596999659052,0.0927378111148994,0.141578588475963,0.0808898738493011,0.168769178315718
"L0623",151,-0.0611078553106667,0.211827472970339,0.423841059602649,103,76,87,136,29,121,50,82,0.150584795321637,0.111111111111111,0.12719298245614,0.198830409356725,0.0423976608187134,0.176900584795322,0.0730994152046784,0.119883040935673
"L0624",4159,0.0212641480397307,0.203047044592336,0.262803558547728,1513,3045,1218,2238,2290,2521,1644,3369,0.0848189258885525,0.170702993609149,0.0682811974436596,0.125462495795493,0.128377620809508,0.141327503083305,0.0921627985200135,0.18886646485032
"L0625",353,-0.0365632381936615,0.21734792157351,0.334277620396601,115,92,91,153,50,146,70,141,0.134032634032634,0.107226107226107,0.106060606060606,0.178321678321678,0.0582750582750583,0.17016317016317,0.0815850815850816,0.164335664335664
"L0626",685,0.00736610421312314,0.2193243421703,0.173722627737226,306,349,212,412,272,328,147,429,0.124643584521385,0.142158859470468,0.0863543788187373,0.167820773930754,0.110794297352342,0.133604887983707,0.059877800407332,0.174745417515275
"L0627",4959,0.0069472912250655,0.251508044167834,0.312159709618875,2911,4030,2089,4391,2443,3745,2024,4013,0.113506979645949,0.157139514934103,0.0814551976916478,0.171215784137877,0.0952585198471497,0.14602667082586,0.0789206893862591,0.156476643531155
"L0628",4959,0.0069472912250655,0.251508044167834,0.312159709618875,2911,4030,2089,4391,2443,3745,2024,4013,0.113506979645949,0.157139514934103,0.0814551976916478,0.171215784137877,0.0952585198471497,0.14602667082586,0.0789206893862591,0.156476643531155
"L0632",2802,0.0213964765670789,0.18819876739359,0.229835831548894,509,1945,518,1092,1414,1420,793,1912,0.0530042694991149,0.202540872643965,0.053941476621889,0.113714464229928,0.147245652400292,0.147870457148808,0.0825783609288764,0.199104446527127
"L0633",7065,-0.00692634222732732,0.191058291908707,0.280962491153574,3453,3829,2347,4589,2954,3958,2086,4440,0.124855365924212,0.138450969048308,0.084864043968759,0.165931443448076,0.106812264969627,0.143115417992479,0.0754266705235754,0.160543824124964
"L0634",5177,0.00288604477093134,0.28050262351726,0.223102182731312,993,1756,901,1473,1354,1970,867,1853,0.0889227187248142,0.157249037342169,0.0806841586818304,0.131906510253425,0.121250111936957,0.176412644398675,0.0776394734485538,0.165935345213576
"L0635",7065,-0.00692634222732732,0.191058291908707,0.280962491153574,3453,3829,2347,4589,2954,3958,2086,4440,0.124855365924212,0.138450969048308,0.084864043968759,0.165931443448076,0.106812264969627,0.143115417992479,0.0754266705235754,0.160543824124964
"L0636",9620,0.008523369175935,0.110323253905813,0.202079002079002,4400,5581,3210,6453,4543,4827,2785,6951,0.113548387096774,0.144025806451613,0.0828387096774194,0.166529032258065,0.117238709677419,0.124567741935484,0.0718709677419355,0.17938064516129
"L0637",5417,0.0086313899294524,0.222484179727795,0.285397821672512,3152,4107,1880,4214,2850,3684,2205,4554,0.118291676048938,0.154131952263004,0.0705546798769046,0.158147564362381,0.106957892366584,0.1382571492907,0.0827516325151993,0.170907453276289
"L0638",231,-0.00160919342777792,0.257283844188,0.350649350649351,152,237,150,228,170,276,146,316,0.0907462686567164,0.141492537313433,0.0895522388059701,0.136119402985075,0.101492537313433,0.164776119402985,0.0871641791044776,0.18865671641791
"L0639",21508,0.0371175510388689,0.304411808559514,0.163892505114376,4796,8964,5705,7643,7500,5802,3704,14660,0.0816007077959642,0.15251641882465,0.0970667301868173,0.130040494096029,0.127607445469085,0.0987171198148841,0.0630210637356654,0.249430020076905
"L0640",254,0.0619666336619505,0.196224964322593,0.196850393700787,107,226,130,176,248,198,109,284,0.0723951285520974,0.152909336941813,0.087956698240866,0.119079837618403,0.167794316644114,0.133964817320704,0.0737483085250338,0.192151556156969
"L0643",3103,0.00810205254464842,0.270037257023772,0.251369642281663,794,1128,575,1069,926,1300,733,1487,0.099101347978033,0.140788816774838,0.0717673489765352,0.133424862705941,0.115576635047429,0.162256615077384,0.0914877683474788,0.185596605092361
"L0646",2531,0.0224547605958883,0.181815749941493,0.230738838403793,560,1448,555,1204,875,1263,634,1675,0.0681762843925006,0.176284392500609,0.0675675675675676,0.146579011443876,0.106525444363282,0.153761869978086,0.0771852934015096,0.203920136352569
"L0647",30,-0.0153030303030303,0.234141873571483,0.133333333333333,3,9,2,7,3,6,2,4,0.0833333333333333,0.25,0.0555555555555556,0.194444444444444,0.0833333333333333,0.166666666666667,0.0555555555555556,0.111111111111111
"L0648",6445,0.0174531993652663,0.217076599932937,0.274631497284717,3171,4422,2304,3783,4103,3706,2398,5241,0.10886432298819,0.151812688821752,0.0790991485855534,0.129875034331228,0.140861027190332,0.127231529799506,0.0823262839879154,0.179929964295523
"L0649",6445,0.0174531993652663,0.217076599932937,0.274631497284717,3171,4422,2304,3783,4103,3706,2398,5241,0.10886432298819,0.151812688821752,0.0790991485855534,0.129875034331228,0.140861027190332,0.127231529799506,0.0823262839879154,0.179929964295523
"L0650",15,0.0220798881252783,0.0644543961528175,0.0666666666666667,18,14,7,13,12,7,13,23,0.168224299065421,0.130841121495327,0.0654205607476635,0.121495327102804,0.11214953271028,0.0654205607476635,0.121495327102804,0.214953271028037
"L0651",4407,0.018339087126342,0.211931061034897,0.231903789425913,1311,2320,1384,1821,1888,2156,1051,2937,0.0881759483454399,0.156039817056766,0.0930858218993812,0.122477804681195,0.126984126984127,0.145009416195857,0.0706887274683885,0.197538337368846
"L0652",3591,0.00032659271186645,0.218068976890323,0.233639654692286,1002,1578,914,1642,1029,1175,946,1546,0.101912123677787,0.160496338486574,0.0929617575264443,0.167005695687551,0.104658258746949,0.119507729861676,0.0962164361269325,0.157241659886086
"L0653",519,-0.0185470518556334,0.282573068375316,0.360308285163776,294,339,299,414,279,457,192,431,0.108687615526802,0.125323475046211,0.110536044362292,0.153049907578558,0.103142329020333,0.168946395563771,0.0709796672828096,0.159334565619224
"L0654",1991,-0.021053843484171,0.205700436531137,0.330989452536414,841,1021,713,1303,615,1261,664,889,0.115095114273984,0.139729026960449,0.0975776652524976,0.178322156835911,0.0841658683454222,0.172574243875736,0.0908717667989599,0.121664157657041
"L0655",710,0.00496342919118095,0.200712600063135,0.295774647887324,320,390,277,450,277,451,206,458,0.113114174620007,0.137857900318134,0.0979144574054436,0.159066808059385,0.0979144574054436,0.159420289855072,0.0728172499116296,0.161894662424885
"L0656",1909,-0.00256531867082042,0.250292038327459,0.266631744368779,646,1044,472,1004,707,1090,550,1176,0.0965764688294214,0.156077141575721,0.0705636119001345,0.15009717446554,0.105695918672447,0.162954103752429,0.0822245477649873,0.175811033039318
"L0657",6017,0.0113258064744306,0.182574738118641,0.272561076948646,2399,3760,1590,3752,2824,3590,1794,6299,0.0922408489695478,0.14457090126115,0.0611350353737312,0.144263303598893,0.108581974776992,0.138034450938173,0.0689787757613042,0.242194709320209
"L0658",2127,-0.0304011532112995,0.191286625361038,0.466854724964739,1959,1755,1515,2606,1182,2488,1261,1841,0.134113781063873,0.120147874306839,0.103717395769152,0.178407612788389,0.0809201067981105,0.170329294174026,0.0863284726500993,0.12603546244951
"L0659",2127,-0.0304011532112995,0.191286625361038,0.466854724964739,1959,1755,1515,2606,1182,2488,1261,1841,0.134113781063873,0.120147874306839,0.103717395769152,0.178407612788389,0.0809201067981105,0.170329294174026,0.0863284726500993,0.12603546244951
"L0660",5842,0.0176921085251174,0.171084126367665,0.28483396097227,3275,4245,2308,4233,3852,4585,2048,5427,0.109265005171321,0.141627464718246,0.0770026357054683,0.141227104393955,0.128515664097688,0.152971007239849,0.0683281620124779,0.181062956660995
"L0661",5842,0.0176921085251174,0.171084126367665,0.28483396097227,3275,4245,2308,4233,3852,4585,2048,5427,0.109265005171321,0.141627464718246,0.0770026357054683,0.141227104393955,0.128515664097688,0.152971007239849,0.0683281620124779,0.181062956660995
"L0662",10,0.0457756809740394,0.0609531707982706,0,3,1,2,8,1,2,1,5,0.130434782608696,0.0434782608695652,0.0869565217391304,0.347826086956522,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.217391304347826
"L0663",10,0.0457756809740394,0.0609531707982706,0,3,1,2,8,1,2,1,5,0.130434782608696,0.0434782608695652,0.0869565217391304,0.347826086956522,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.217391304347826
"L0664",7467,-0.00820601673139532,0.182930981204741,0.36373376188563,6579,5472,3400,7976,4270,6272,2908,6968,0.150051317139925,0.124803284296955,0.0775459003307105,0.181913559128749,0.0973885277682746,0.143049378492416,0.0663245524005018,0.158923480442468
"L0665",7467,-0.00820601673139532,0.182930981204741,0.36373376188563,6579,5472,3400,7976,4270,6272,2908,6968,0.150051317139925,0.124803284296955,0.0775459003307105,0.181913559128749,0.0973885277682746,0.143049378492416,0.0663245524005018,0.158923480442468
"L0666",7051,0.0089295211710427,0.156985297339883,0.302368458374699,5499,6063,4840,7215,4652,7183,2948,9571,0.114631756686331,0.126388859936211,0.10089429030039,0.150403368701924,0.0969752558837631,0.149736299013988,0.0614537950011465,0.199516374476246
"L0667",7051,0.0089295211710427,0.156985297339883,0.302368458374699,5499,6063,4840,7215,4652,7183,2948,9571,0.114631756686331,0.126388859936211,0.10089429030039,0.150403368701924,0.0969752558837631,0.149736299013988,0.0614537950011465,0.199516374476246
"L0668",7051,0.0089295211710427,0.156985297339883,0.302368458374699,5499,6063,4840,7215,4652,7183,2948,9571,0.114631756686331,0.126388859936211,0.10089429030039,0.150403368701924,0.0969752558837631,0.149736299013988,0.0614537950011465,0.199516374476246
"L0669",2220,-0.0264536292202272,0.235319844267051,0.408558558558559,1866,1677,1348,2463,1269,2122,1156,1854,0.135659760087241,0.121919302071974,0.0980007270083606,0.179062159214831,0.092257360959651,0.154271174118502,0.0840421664849146,0.134787350054526
"L0670",2220,-0.0264536292202272,0.235319844267051,0.408558558558559,1866,1677,1348,2463,1269,2122,1156,1854,0.135659760087241,0.121919302071974,0.0980007270083606,0.179062159214831,0.092257360959651,0.154271174118502,0.0840421664849146,0.134787350054526
"L0671",2220,-0.0264536292202272,0.235319844267051,0.408558558558559,1866,1677,1348,2463,1269,2122,1156,1854,0.135659760087241,0.121919302071974,0.0980007270083606,0.179062159214831,0.092257360959651,0.154271174118502,0.0840421664849146,0.134787350054526
"L0672",2020,0.00305745295085477,0.230781208642162,0.265346534653465,596,968,446,821,612,918,550,1009,0.100675675675676,0.163513513513514,0.0753378378378378,0.138682432432432,0.103378378378378,0.155067567567568,0.0929054054054054,0.170439189189189
"L0673",560,-0.0130696567237618,0.188632523857425,0.371428571428571,400,308,239,568,209,316,205,338,0.154858691444057,0.119241192411924,0.0925280681378242,0.219899341850561,0.0809136662795199,0.122338366240805,0.0793650793650794,0.130855594270228
"L0674",1636,0.0169517638405854,0.171448546887488,0.137530562347188,206,412,180,326,324,332,155,620,0.0806262230919765,0.161252446183953,0.0704500978473581,0.127592954990215,0.126810176125245,0.129941291585127,0.060665362035225,0.2426614481409
"L0675",6911,0.00671887231642892,0.285554336233971,0.226305889162205,1797,2565,1391,2295,1814,2645,1434,2663,0.108226933269092,0.154480847988437,0.0837749939773549,0.138219706094917,0.109250782943869,0.159298964105035,0.0863647313900265,0.16038304023127
"L0676",876,-0.00112376672399645,0.220016231232744,0.272831050228311,280,480,278,399,401,480,239,527,0.0907911802853437,0.155642023346304,0.0901426718547341,0.129377431906615,0.130025940337224,0.155642023346304,0.077496757457847,0.170881971465629
"L0677",876,-0.00112376672399645,0.220016231232744,0.272831050228311,280,480,278,399,401,480,239,527,0.0907911802853437,0.155642023346304,0.0901426718547341,0.129377431906615,0.130025940337224,0.155642023346304,0.077496757457847,0.170881971465629
"L0678",7514,0.0139134963455709,0.357735973355564,0.136412030875699,1052,1244,869,1342,1046,1277,711,1445,0.117070999332295,0.138437569552637,0.0967059870910305,0.149343423102604,0.116403294012909,0.142109948809259,0.0791230803472068,0.160805697752059
"L0679",5309,0.0159754135322203,0.167137794329467,0.301563382934639,3458,5053,2775,4926,3950,4684,2553,5036,0.106613226452906,0.155788500077077,0.085555726838292,0.151872976722676,0.121782025589641,0.144411900724526,0.0787112686912286,0.155264374903653
"L0680",329,-0.0414736257002661,0.245571601318457,0.31306990881459,97,157,109,174,93,154,73,116,0.0996916752312436,0.161356628982528,0.112024665981501,0.178828365878726,0.0955806783144913,0.158273381294964,0.0750256937307297,0.119218910585817
"L0681",2144,0.0375102914668084,0.371799939715172,0.229477611940299,744,801,626,874,765,906,429,1304,0.115366723523027,0.124205303147775,0.0970693130717941,0.13552488757947,0.118623042332145,0.140486897193363,0.0665219413862614,0.202201891766165
"L0682",98,0.0432431865310507,0.201195091982295,0.173469387755102,15,32,14,26,32,38,12,37,0.0728155339805825,0.155339805825243,0.0679611650485437,0.12621359223301,0.155339805825243,0.184466019417476,0.058252427184466,0.179611650485437
"L0683",5346,-9.89502197682208e-05,0.237907568593808,0.315188926300037,2672,3012,2294,3845,2455,3708,1883,4455,0.10985035356027,0.123828317710903,0.094310146357507,0.158074329879954,0.100929123499424,0.152442032560434,0.0774132543989475,0.18315244203256
"L0684",2839,-0.0170810169887605,0.266607125226631,0.330398027474463,1686,1117,1089,1920,829,1703,810,1796,0.153972602739726,0.102009132420091,0.0994520547945205,0.175342465753425,0.0757077625570776,0.155525114155251,0.073972602739726,0.164018264840183
"L0685",126,0.0293895150699104,0.191140766694215,0.238095238095238,38,84,55,33,88,59,35,107,0.0761523046092184,0.168336673346693,0.110220440881764,0.0661322645290581,0.176352705410822,0.118236472945892,0.0701402805611222,0.214428857715431
"L0686",1960,0.0248999336328191,0.267297505433313,0.181632653061225,403,573,582,776,500,788,237,1178,0.080007941234862,0.113758189398451,0.115544967242406,0.154059956323208,0.099265435775263,0.156442326781815,0.0470518165574747,0.23386936668652
"L0687",7047,-0.00193913009857542,0.278520668113382,0.282957286788704,2105,2795,1910,3243,1518,3251,1725,3508,0.104961356270257,0.139366741460982,0.0952380952380952,0.16170531039641,0.0756918474195961,0.162104213413114,0.0860134629768138,0.174918972824732
"L0688",7047,-0.00193913009857542,0.278520668113382,0.282957286788704,2105,2795,1910,3243,1518,3251,1725,3508,0.104961356270257,0.139366741460982,0.0952380952380952,0.16170531039641,0.0756918474195961,0.162104213413114,0.0860134629768138,0.174918972824732
"L0689",1393,0.0152531003658872,0.161907695051687,0.255563531945442,800,927,579,955,814,983,445,1267,0.118168389955687,0.136927621861152,0.0855243722304284,0.141063515509601,0.120236336779911,0.14519940915805,0.0657311669128508,0.187149187592319
"L0690",156,0.030380144120855,0.167387250145814,0.224358974358974,48,100,26,42,126,94,45,104,0.0820512820512821,0.170940170940171,0.0444444444444444,0.0717948717948718,0.215384615384615,0.160683760683761,0.0769230769230769,0.177777777777778
"L0691",312,0.0272578971661789,0.306963115163883,0.173076923076923,77,99,73,93,88,93,37,194,0.102122015915119,0.131299734748011,0.096816976127321,0.123342175066313,0.116710875331565,0.123342175066313,0.0490716180371353,0.257294429708223
"L0692",2,0.11937984496124,0.114014116656436,0,7,11,4,9,11,8,9,10,0.101449275362319,0.159420289855072,0.0579710144927536,0.130434782608696,0.159420289855072,0.115942028985507,0.130434782608696,0.144927536231884
"L0693",3343,-0.0363550241112197,0.226690705705495,0.400239306012564,2394,2169,1164,3227,1312,2651,1312,2085,0.146745126884884,0.132953291651342,0.0713497609415226,0.19780556577173,0.080421723672919,0.162498467573863,0.080421723672919,0.12780433983082
"L0694",401,-0.119499689509294,0.654405440278998,0.192019950124688,65,149,135,197,60,185,44,197,0.062984496124031,0.14437984496124,0.130813953488372,0.190891472868217,0.0581395348837209,0.179263565891473,0.0426356589147287,0.190891472868217
