"id_libro","titulo","titulo_norm","nivel","etapa","n_palabras","n_oraciones","long_oracion_media","letras_por_palabra","silabas_por_palabra","ari","rix","flesch_kincaid","fernandez_huerta","szigriszt_pazos","perfil_mu","tokens","tipos","ttr","mtld","hdd","yule_k","entropia_shannon","hapax_ratio","maas","mattr_50","mattr_100","zipf_pendiente","inflesz","prop_ADJ","prop_ADP","prop_ADV","prop_AUX","prop_CCONJ","prop_DET","prop_NOUN","prop_NUM","prop_PRON","prop_PROPN","prop_SCONJ","prop_VERB","n_palabras_anot","razon_sust_verbo","nominalizaciones_x1000","dist_dependencia_media","profundidad_arbol_media","subordinadas_por_oracion","n_oraciones_af","polaridad_media","polaridad_sd","prop_oraciones_negativas","n_anger","n_anticipation","n_disgust","n_fear","n_joy","n_sadness","n_surprise","n_trust","prop_ira","prop_anticipacion","prop_asco","prop_miedo","prop_alegria","prop_tristeza","prop_sorpresa","prop_confianza","titulo_duplicado","contenido_duplicado"
"L0023","Fernando furioso","fernando furioso",1,"Basica inicial",951,24,39.625,1.45741324921136,1.13249211356467,5.24691640378549,1.54166666666667,13.2271569400631,98.4729731861199,96.6557413249211,51.2190345181334,951,103,0.108307045215563,12.1644838943067,0.460018991215098,571.317369175841,4.74394448229575,0.679611650485437,0.108837798067925,0.394279379157427,0.262194835680751,-1.03906910696358,"muy facil",0.0105448154657293,0.184534270650264,0.0070298769771529,0.00175746924428822,0.472759226713532,0.0123022847100176,0.0755711775043937,0.00527240773286467,0.015817223198594,0.0597539543057996,0,0.154657293497364,951,0.488636363636364,4.20609884332282,3.17152103559871,9.375,0.666666666666667,24,0.00741380590649491,0.0316475669130753,0.125,3,4,3,8,4,3,2,4,0.0967741935483871,0.129032258064516,0.0967741935483871,0.258064516129032,0.129032258064516,0.0967741935483871,0.0645161290322581,0.129032258064516,FALSE,FALSE
"L0024","Frederick","frederick",1,"Basica inicial",419,35,11.9714285714286,4.69928400954654,1.99761336515513,6.68934197067848,3.2,12.6506948516877,74.772340947835,70.4122587794068,61.2230343957553,419,201,0.479713603818616,78.2722955145119,0.803630993832048,147.071388292388,6.86425787793467,0.711442786069652,0.0463958216167085,0.773189189189189,0.676093749999999,NA,"bastante facil",0.0430622009569378,0.107655502392345,0.0430622009569378,0.0215311004784689,0.0717703349282297,0.162679425837321,0.215311004784689,0.00478468899521531,0.0956937799043062,0.0550239234449761,0.0263157894736842,0.15311004784689,419,1.40625,4.77326968973747,2.72916666666667,4.25714285714286,0.6,35,0.0383971863803797,0.129726730080081,0.171428571428571,11,16,2,6,16,8,8,15,0.134146341463415,0.195121951219512,0.024390243902439,0.0731707317073171,0.195121951219512,0.0975609756097561,0.0975609756097561,0.182926829268293,FALSE,FALSE
"L0026","Hansel y Gretel","hansel y gretel",1,"Basica inicial",850,47,18.0851063829787,4.53529411764706,1.92470588235294,8.97378848560701,3.74468085106383,14.1747209011264,72.9108385481852,68.8407171464331,59.698569365939,850,367,0.431764705882353,69.0903871391076,0.817282166216374,130.214532871972,7.41490764285872,0.73841961852861,0.042504581213639,0.787665418227214,0.681957390146471,-0.777656568914175,"bastante facil",0.0520710059171598,0.146745562130178,0.0686390532544379,0.029585798816568,0.0461538461538462,0.155029585798817,0.189349112426035,0.00236686390532544,0.0840236686390533,0.029585798816568,0.0331360946745562,0.163313609467456,850,1.15942028985507,4.70588235294118,2.47820672478207,5.34042553191489,1.51063829787234,47,-0.023618788340186,0.170970170582097,0.48936170212766,44,51,52,55,41,55,20,39,0.123249299719888,0.142857142857143,0.145658263305322,0.15406162464986,0.11484593837535,0.15406162464986,0.0560224089635854,0.109243697478992,FALSE,FALSE
"L0027","Historias de ratones","historias de ratones",1,"Basica inicial",143,33,4.33333333333333,4.08391608391608,1.81818181818182,-0.0280885780885747,0.363636363636364,7.55454545454546,93.3290909090909,89.2289393939394,104.101119393683,143,68,0.475524475524476,25.8599734042553,0.690499755168342,259.181378062497,5.52210959690809,0.661764705882353,0.0694928362669299,0.658085106382978,0.531363636363637,NA,"muy facil",0.0437956204379562,0.0583941605839416,0.0510948905109489,0.0218978102189781,0.0583941605839416,0.131386861313869,0.240875912408759,0.0072992700729927,0.0218978102189781,0.182481751824818,0.0364963503649635,0.145985401459854,143,1.65,0,1.89189189189189,2.86486486486486,0.108108108108108,37,-0.0241205491205491,0.265006503664343,0.27027027027027,0,8,0,3,11,17,0,8,0,0.170212765957447,0,0.0638297872340425,0.234042553191489,0.361702127659574,0,0.170212765957447,FALSE,FALSE
"L0028","Juanito y las semillas mágicas","juanito y las semillas magicas",1,"Basica inicial",1238,91,13.6043956043956,4.18578352180937,1.84571890145396,5.08723818991993,2.52747252747253,11.495197322871,82.220382396279,78.2423168350228,75.0441352417039,1238,463,0.373990306946688,76.7091916558018,0.818176108064207,133.077218192875,7.59319384595624,0.67170626349892,0.0446568930667463,0.789739276703112,0.685618964003516,-0.868149385684359,"bastante facil",0.054251012145749,0.14331983805668,0.0526315789473684,0.0226720647773279,0.0421052631578947,0.166801619433198,0.204858299595142,0.00323886639676113,0.0680161943319838,0.0307692307692308,0.0348178137651822,0.176518218623482,1238,1.1605504587156,3.23101777059774,2.44812554489974,4.50549450549451,1.13186813186813,91,-0.0530796857415343,0.367385258775612,0.351648351648352,42,61,45,72,48,40,44,37,0.107969151670951,0.15681233933162,0.115681233933162,0.185089974293059,0.123393316195373,0.102827763496144,0.113110539845758,0.0951156812339332,FALSE,FALSE
"L0030","La cigarra y la hormiga","la cigarra y la hormiga",1,"Basica inicial",457,25,18.28,4.39387308533917,1.91028446389497,8.40514223194749,4.28,14.0805566739606,73.577332166302,69.5442778993436,58.1842990602059,457,220,0.481400437636761,71.7086277483401,0.816340104397261,137.228332431565,7.00891336994789,0.690909090909091,0.0448744310949198,0.777401960784314,0.684106145251396,NA,"bastante facil",0.0592105263157895,0.129385964912281,0.0679824561403509,0.0175438596491228,0.0745614035087719,0.162280701754386,0.214912280701754,0,0.0855263157894737,0.0131578947368421,0.0263157894736842,0.149122807017544,457,1.44117647058824,2.18818380743982,2.65509259259259,5.76,1.52,25,0.0905790212606869,0.147876214780883,0.16,16,34,9,8,43,20,13,26,0.0946745562130177,0.201183431952663,0.0532544378698225,0.0473372781065089,0.254437869822485,0.118343195266272,0.0769230769230769,0.153846153846154,FALSE,FALSE
"L0031","La flor Lililá,","la flor lilila",1,"Basica inicial",1324,87,15.2183908045977,4.1631419939577,1.79078549848943,5.78759419383964,2.89655172413793,11.4764412959683,83.8701114699448,80.0506726395111,71.0605852880325,1324,497,0.375377643504532,72.8162795864755,0.816001102015578,135.906024954135,7.65507655882623,0.665995975855131,0.0436613520269208,0.792156862745099,0.689820408163268,-0.922285475606761,"muy facil",0.0402429764616553,0.12452543659833,0.082004555808656,0.0288534548215642,0.0637813211845103,0.141989369779803,0.176157934700076,0.00379650721336371,0.100227790432802,0.0129081245254366,0.0447987851176917,0.180713743356112,1324,0.974789915966387,5.28700906344411,2.45755860953921,5.36781609195402,1.35632183908046,87,0.0330121393700965,0.166627597401172,0.28735632183908,35,48,35,63,50,72,27,78,0.0857843137254902,0.117647058823529,0.0857843137254902,0.154411764705882,0.122549019607843,0.176470588235294,0.0661764705882353,0.191176470588235,FALSE,FALSE
"L0032","La gallina roja y el grano de trigo","la gallina roja y el grano de trigo",1,"Basica inicial",214,23,9.30434782608696,4.69158878504673,2.03738317757009,5.31955709061357,2.04347826086957,12.079817147501,75.1065745631857,70.6016802112962,77.133174416267,214,107,0.5,61.029915410414,0.795242767928724,143.243951436807,6.28275683358978,0.588785046728972,0.0554298490001008,0.776242424242425,0.645739130434782,NA,"bastante facil",0.0934579439252336,0.11214953271028,0.0373831775700935,0.0280373831775701,0.0186915887850467,0.191588785046729,0.205607476635514,0,0.0700934579439252,0.088785046728972,0.014018691588785,0.14018691588785,214,1.46666666666667,0,2.16753926701571,3.34782608695652,0.565217391304348,23,0.0790436235516327,0.151850003230932,0.173913043478261,2,12,2,0,15,4,5,18,0.0344827586206897,0.206896551724138,0.0344827586206897,0,0.258620689655172,0.0689655172413793,0.0862068965517241,0.310344827586207,FALSE,FALSE
"L0033","La hormiguita","la hormiguita",1,"Basica inicial",670,57,11.7543859649123,3.93880597014925,1.75223880597015,2.99896910185912,1.70175438596491,9.67062843676355,89.7161979575805,85.9161364231474,73.3770769103716,670,228,0.340298507462687,46.7280488672295,0.761151818698991,185.030073513032,6.71539640306816,0.675438596491228,0.0586149506801895,0.722962962962963,0.565429071803855,-0.726174509514647,"muy facil",0.0328849028400598,0.0926756352765321,0.038863976083707,0.0239162929745889,0.070254110612855,0.158445440956652,0.180866965620329,0,0.127055306427504,0.0328849028400598,0.0612855007473842,0.180866965620329,670,1,1.49253731343284,2.46655791190865,4.24561403508772,0.789473684210526,57,-0.0687632522798999,0.144255808277998,0.385964912280702,10,18,9,17,8,50,9,14,0.0740740740740741,0.133333333333333,0.0666666666666667,0.125925925925926,0.0592592592592593,0.37037037037037,0.0666666666666667,0.103703703703704,FALSE,FALSE
"L0034","La liebre y la tortuga","la liebre y la tortuga",1,"Basica inicial",288,28,10.2857142857143,4.32638888888889,1.84375,4.09014880952381,2.10714285714286,10.1776785714286,85.7235714285714,81.6836607142857,67.3761368671659,288,164,0.569444444444444,69.1477142842882,0.834991959470573,123.697916666667,6.81051642250702,0.731707317073171,0.0404305423479284,0.789205020920502,0.718201058201058,NA,"muy facil",0.0486111111111111,0.111111111111111,0.0833333333333333,0.0243055555555556,0.0625,0.159722222222222,0.184027777777778,0.00694444444444444,0.0902777777777778,0.0277777777777778,0.0347222222222222,0.166666666666667,288,1.10416666666667,10.4166666666667,2.32692307692308,4.17857142857143,0.857142857142857,28,-0.0959307207731577,0.585312434233762,0.285714285714286,11,13,7,14,8,15,6,5,0.139240506329114,0.164556962025316,0.0886075949367089,0.177215189873418,0.10126582278481,0.189873417721519,0.0759493670886076,0.0632911392405063,FALSE,FALSE
"L0036","La pequeña oruga glotona","la pequena oruga glotona",1,"Basica inicial",217,20,10.85,4.65898617511521,2.13364055299539,5.93882488479263,2.45,13.8184585253456,67.7545668202765,63.0591935483871,75.9713411086794,217,112,0.516129032258065,32.5517752338126,0.763090464936528,174.563061436854,6.18372257609548,0.758928571428571,0.0526175840593146,0.666666666666667,0.571186440677966,NA,"normal",0.0368663594470046,0.0967741935483871,0.0875576036866359,0.0184331797235023,0.0460829493087558,0.19815668202765,0.253456221198157,0.0230414746543779,0.032258064516129,0.0368663594470046,0.00921658986175115,0.161290322580645,217,1.57142857142857,4.60829493087558,2.35532994923858,4,0.6,20,0.00710885605622447,0.254211303506973,0.05,1,6,5,3,5,10,2,4,0.0277777777777778,0.166666666666667,0.138888888888889,0.0833333333333333,0.138888888888889,0.277777777777778,0.0555555555555556,0.111111111111111,FALSE,FALSE
"L0037","La sorpresa","la sorpresa",1,"Basica inicial",372,31,12,4.71236559139785,2.02150537634409,6.76524193548387,3.06451612903226,12.9437634408602,73.3096774193549,68.8952150537635,60.6947568872107,372,204,0.548387096774194,65.4647058823529,0.829809579065392,127.32685859637,7.00001167771274,0.75,0.039486224798935,0.794860681114552,0.706007326007325,NA,"bastante facil",0.0601092896174863,0.139344262295082,0.0136612021857923,0.0245901639344262,0.0546448087431694,0.169398907103825,0.273224043715847,0.0109289617486339,0.0273224043715847,0.0846994535519126,0.0245901639344262,0.117486338797814,372,2.32558139534884,26.8817204301075,2.3841642228739,4.51612903225806,0.548387096774194,31,0.0654360528690204,0.362555245207332,0.129032258064516,4,27,5,13,49,3,21,27,0.0268456375838926,0.181208053691275,0.0335570469798658,0.087248322147651,0.328859060402685,0.0201342281879195,0.140939597315436,0.181208053691275,FALSE,FALSE
"L0039","La tortilla corredora","la tortilla corredora",1,"Basica inicial",759,89,8.52808988764045,4.0368906455863,1.79183135704875,1.84779988453169,1.39325842696629,8.87956506935501,90.6314668916818,86.6758165682225,81.2954836075488,759,268,0.353096179183136,68.9166944213156,0.797084738610617,142.341094394712,7.02685188875864,0.652985074626866,0.0544983461968297,0.784422535211267,0.646818181818184,-0.730507933761236,"muy facil",0.0386666666666667,0.1,0.0653333333333333,0.016,0.0533333333333333,0.176,0.196,0.008,0.092,0.0226666666666667,0.04,0.192,759,1.02083333333333,1.31752305665349,2.13880597014925,3.82022471910112,0.640449438202247,89,-0.0317405745559118,0.214575578918758,0.370786516853933,8,17,28,26,10,38,25,19,0.0467836257309941,0.0994152046783626,0.16374269005848,0.152046783625731,0.0584795321637427,0.222222222222222,0.146198830409357,0.111111111111111,FALSE,FALSE
"L0040","Las tres plumas","las tres plumas",1,"Basica inicial",1037,61,17,4.2632594021215,1.824493731919,7.14995178399229,3.65573770491803,12.5690260366442,80.0303760848602,76.1690405014465,63.7662914609545,1037,408,0.39344262295082,74.3570510466397,0.801978873448895,156.764794224122,7.42411863032961,0.683823529411765,0.0445433853349526,0.77566801619433,0.676940298507465,-0.88029255545723,"bastante facil",0.0618357487922705,0.141062801932367,0.051207729468599,0.0270531400966184,0.051207729468599,0.171014492753623,0.194202898550725,0.0144927536231884,0.085024154589372,0.01256038647343,0.0367149758454106,0.153623188405797,1037,1.26415094339623,2.89296046287367,2.58299180327869,5.32258064516129,1.2258064516129,62,0.0135686625827699,0.134736190197463,0.290322580645161,17,31,25,19,21,28,18,38,0.0862944162436548,0.157360406091371,0.126903553299492,0.0964467005076142,0.106598984771574,0.142131979695431,0.0913705583756345,0.192893401015228,FALSE,FALSE
"L0043","Los duendes y el zapatero","los duendes y el zapatero",1,"Basica inicial",616,31,19.8709677419355,4.56331168831169,1.93668831168831,9.99868192291579,4.87096774193548,15.0125994972769,70.3703142019271,66.3083504398827,51.6203117831345,616,279,0.452922077922078,81.4704471549107,0.82526197385961,123.281750716816,7.23830525658106,0.709677419354839,0.0442029161260921,0.793897707231038,0.694584139264992,-0.70838755249415,"bastante facil",0.0603588907014682,0.141924959216966,0.0570962479608483,0.0375203915171289,0.0603588907014682,0.158238172920065,0.190864600326264,0.0114192495921697,0.065252854812398,0.00815660685154975,0.0309951060358891,0.177814029363785,616,1.07339449541284,3.24675324675325,2.62735042735043,5.7741935483871,1.7741935483871,31,0.0410669379988145,0.139722458576247,0.225806451612903,9,45,7,18,32,22,26,38,0.0456852791878173,0.228426395939086,0.0355329949238579,0.0913705583756345,0.16243654822335,0.111675126903553,0.131979695431472,0.192893401015228,FALSE,FALSE
"L0044","Los músicos de Bremen","los musicos de bremen",1,"Basica inicial",1602,143,11.2027972027972,4.47253433208489,1.90948813982522,5.23703530551845,2.42657342657343,11.3110509590285,80.8438584636338,76.6710916860917,63.9658381643949,1602,687,0.428838951310861,85.8907522963586,0.846593741146966,109.881374873169,8.13742293839236,0.723435225618632,0.0358043546584131,0.801944623309715,0.710864936793083,-0.912134277861422,"bastante facil",0.0425,0.125625,0.0575,0.03625,0.0475,0.15375,0.18125,0.005625,0.07,0.088125,0.03875,0.153125,1602,1.18367346938776,8.11485642946317,2.41957563312799,4.24475524475525,0.72027972027972,143,-0.0318087179622993,0.259479167526992,0.300699300699301,40,53,69,76,39,52,39,63,0.0928074245939675,0.122969837587007,0.160092807424594,0.176334106728538,0.0904872389791183,0.120649651972158,0.0904872389791183,0.146171693735499,FALSE,FALSE
"L0045","Los secretos del abuelo sapo","los secretos del abuelo sapo",1,"Basica inicial",632,160,3.95,4.17563291139241,1.85601265822785,0.212231012658229,0.75,7.85144936708861,91.4502405063291,87.2554113924051,66.1154168009511,632,320,0.506329113924051,132.429001876969,0.896035479175079,60.7374619452011,7.73748870599168,0.70625,0.0376805827796727,0.85897084048027,0.789681050656661,-0.510652920193287,"muy facil",0.0946843853820598,0.0863787375415282,0.0664451827242525,0.0481727574750831,0.0498338870431894,0.101328903654485,0.186046511627907,0.00332225913621262,0.0647840531561462,0.142857142857143,0.00830564784053156,0.147840531561462,632,1.25842696629213,1.58227848101266,2.02070393374741,2.24633431085044,0.0791788856304985,341,0.0255307660732881,0.263114860378152,0.0791788856304985,19,20,37,54,39,23,33,56,0.0676156583629893,0.0711743772241993,0.131672597864769,0.192170818505338,0.138790035587189,0.0818505338078292,0.117437722419929,0.199288256227758,FALSE,FALSE
"L0047","Los tres chanchitos","los tres chanchitos",1,"Basica inicial",604,40,15.1,4.10264900662252,1.77483443708609,5.44347682119205,2.725,11.2420463576159,84.9479337748345,81.1628145695365,57.3925207412077,604,215,0.355960264900662,33.4073308270677,0.745723370054011,205.802377088724,6.61483432596532,0.665116279069767,0.0580021753313774,0.704612612612612,0.603683168316833,-0.803662877762459,"muy facil",0.0415282392026578,0.142857142857143,0.0714285714285714,0.0332225913621262,0.0647840531561462,0.162790697674419,0.154485049833887,0.0116279069767442,0.0548172757475083,0.0730897009966777,0.0215946843853821,0.167774086378738,604,0.920792079207921,1.65562913907285,2.50886524822695,5,0.825,40,-0.0268889175039757,0.169214302397685,0.375,37,13,35,42,9,14,12,35,0.187817258883249,0.065989847715736,0.177664974619289,0.213197969543147,0.0456852791878173,0.0710659898477157,0.0609137055837563,0.177664974619289,FALSE,FALSE
"L0049","Madre Nieve","madre nieve",1,"Basica inicial",1060,64,16.5625,4.11415094339623,1.83018867924528,6.22890094339623,2.53125,12.4656014150943,80.134929245283,76.2517452830189,73.2302690265773,1060,379,0.357547169811321,69.8449612403101,0.810104461601611,139.426842292631,7.39685018134507,0.614775725593668,0.048802824052388,0.774381800197823,0.675702393340273,-0.847374574046211,"bastante facil",0.0472143531633617,0.118980169971671,0.072710103871577,0.0321057601510859,0.0585457979225685,0.149197355996223,0.169971671388102,0.00188857412653447,0.0991501416430595,0.0368271954674221,0.0424929178470255,0.170915958451369,1060,0.994475138121547,2.83018867924528,2.57429718875502,5,1.171875,64,0.00572015840571793,0.132449806801154,0.390625,26,47,23,35,42,51,25,46,0.088135593220339,0.159322033898305,0.0779661016949153,0.11864406779661,0.142372881355932,0.172881355932203,0.0847457627118644,0.155932203389831,FALSE,FALSE
"L0051","Mira lo que tengo","mira lo que tengo",1,"Basica inicial",2573,208,12.3701923076923,4.07462106490478,1.74854255732608,3.94656136954767,2.13461538461538,9.86717717644773,89.3098504065891,85.530606370893,64.1314525729555,2573,824,0.320248736883016,60.0193137750801,0.84606399455958,110.480914166048,8.21527349349109,0.554611650485437,0.0425164081013644,0.766450079239292,0.677586903799523,-0.934271842340131,"muy facil",0.0539137380191693,0.133386581469649,0.0471246006389776,0.0307507987220447,0.0555111821086262,0.159744408945687,0.206869009584665,0.00718849840255591,0.0654952076677316,0.088258785942492,0.0383386581469649,0.113418530351438,2573,1.82394366197183,11.2708900116595,2.66187658495351,4.33492822966507,0.717703349282297,209,0.0383584770554727,0.250392197887048,0.15311004784689,24,109,32,33,101,52,77,127,0.0432432432432432,0.196396396396396,0.0576576576576577,0.0594594594594595,0.181981981981982,0.0936936936936937,0.138738738738739,0.228828828828829,FALSE,FALSE
"L0055","Para ver y no creer","para ver y no creer",1,"Basica inicial",12406,1748,7.09725400457666,3.72086087377076,1.57915524746091,-0.356118282251408,0.90675057208238,5.81196098182359,104.851486067677,101.356374078609,73.6921273278053,12406,4891,0.394244720296631,293.024772981299,0.919010893013336,49.2514932670922,10.2329923571588,0.817215293396033,0.0241221165335375,0.894964797280836,0.832418136020183,-0.984713519285287,"muy facil",0.0728155339805825,0.0954104148278906,0.0556045895851721,0.0241835834068844,0.0525154457193292,0.0885260370697264,0.194439541041483,0.00979699911738747,0.0559576345984113,0.191615180935569,0.0376875551632833,0.121447484554281,12406,1.60101744186047,1.6121231662099,2.49957861222961,3.48222222222222,0.333888888888889,1800,0.016998896594397,0.214596810714031,0.112777777777778,231,292,241,365,316,379,111,366,0.100391134289439,0.12690134724033,0.104737070838766,0.158626684050413,0.137331594958714,0.16471099521947,0.0482398956975228,0.159061277705346,FALSE,FALSE
"L0056","Un paseo al campo","un paseo al campo",1,"Basica inicial",160,23,6.95652173913043,4.28125,1.85625,2.21294836956522,1.04347826086957,9.02679347826087,88.369347826087,84.2341032608696,52.2763587799003,160,84,0.525,33.9919678714859,0.697483040396621,296.875,5.66653379176292,0.75,0.0576023775479654,0.713153153153154,0.616065573770492,NA,"muy facil",0.0125,0.1375,0.05,0.01875,0.025,0.25,0.21875,0,0.05625,0.0875,0.01875,0.125,160,1.75,0,2.07299270072993,3.43478260869565,0.260869565217391,23,0.0698470209339775,0.129748870748745,0,2,7,2,2,5,1,3,3,0.08,0.28,0.08,0.08,0.2,0.04,0.12,0.12,FALSE,FALSE
"L0057","Una sopa de piedra","una sopa de piedra",1,"Basica inicial",434,30,14.4666666666667,4.56451612903226,1.97926267281106,7.30220430107527,3.7,13.4072995391705,73.3282396313364,69.0602688172043,61.6616546260549,434,215,0.495391705069124,65.3710674738225,0.819970049267522,130.603750345091,6.99726746159337,0.711627906976744,0.0438521895360158,0.782337662337662,0.683164179104477,NA,"bastante facil",0.0555555555555556,0.145833333333333,0.0532407407407407,0.0231481481481481,0.0324074074074074,0.173611111111111,0.226851851851852,0,0.0648148148148148,0.0185185185185185,0.037037037037037,0.168981481481481,434,1.34246575342466,9.21658986175115,2.41089108910891,4.9,1.2,30,0.0734906242122893,0.269626775726775,0.3,11,13,16,9,14,7,22,16,0.101851851851852,0.12037037037037,0.148148148148148,0.0833333333333333,0.12962962962963,0.0648148148148148,0.203703703703704,0.148148148148148,FALSE,FALSE
"L0059","Agamenón","agamenon",9,"Media",13827,1105,12.5131221719457,4.36443190858465,1.85897157734867,5.38303537540657,2.73574660633484,11.2259822597731,82.5383207436954,78.5079485592324,68.3875827733789,13827,3377,0.244232299124901,94.1712800467567,0.849971017357798,109.562037904997,9.14136414013523,0.640805448623038,0.0357057145987904,0.808811148207257,0.721674679487165,-1.00408859992228,"bastante facil",0.0637973581071273,0.150820148062128,0.0586442154158804,0.0349833067208593,0.0373784293801713,0.16141675134272,0.213601393525911,0.0015967484395413,0.0661924807664393,0.0388300188706634,0.0433299462911889,0.12940920307737,13827,1.65058889512058,7.66616041079048,2.71979878959365,4.31764705882353,0.848868778280543,1105,0.00944625590275428,0.343217084708009,0.304977375565611,722,686,549,915,549,905,361,725,0.133407243163341,0.126755358462676,0.101441241685144,0.169068736141907,0.101441241685144,0.167220990391722,0.0667036215816704,0.133961566888396,FALSE,FALSE
"L0060","Antiguo Testamento","antiguo testamento",9,"Media",890801,78622,11.3301747602452,4.13054094012018,1.80889334430473,3.68993520808868,2.09583831497545,10.1737096192915,86.7496210862659,82.8107698895699,61.8229208621564,890801,33132,0.0371934921492005,44.0743491396196,0.815000296880667,149.846301803154,9.34409382329481,0.450983943015816,0.0403824144626529,0.718957195717691,0.621768739713034,-1.2135535393025,"muy facil",0.0266467337138715,0.174173235480656,0.0393936305155386,0.0291406179215366,0.0706894989580502,0.139675636495424,0.181932363866993,0.00573525414514814,0.0747587659690133,0.100904910754734,0.0330003624173235,0.123948989761711,890801,1.46780029604722,10.1549055288443,2.62395232625964,4.22631996919671,0.527747027963614,83108,0.0269101600649068,0.259324401922577,0.173629494152188,21371,28680,19845,31430,23934,23671,11870,47378,0.102656848193141,0.137766057095096,0.0953266179585837,0.150975842904424,0.114968368567435,0.113705032688215,0.0570182391115338,0.227582993481571,TRUE,FALSE
"L0061","Canción del río indiferente","cancion del rio indiferente",9,"Media",10090,897,11.2486064659978,4.0201189296333,1.72289395441031,3.12906339157173,1.917502787068,9.12710518378076,91.9927841400638,88.2501001742401,65.6455717434039,10090,2645,0.262140733399405,56.071130869686,0.834570850491162,127.684143010232,8.91410613672537,0.66351606805293,0.0362709905655848,0.749750024897915,0.666243619257325,-0.967742576652835,"muy facil",0.058466289243438,0.136798764796706,0.0463201235203294,0.0158517756047349,0.0505404014410705,0.173648996397324,0.237159032424086,0.0356150283067422,0.0499227997941328,0.0420998455995883,0.0391147709727226,0.114462171899125,10090,2.07194244604317,3.07234886025768,2.77455138662316,3.99897435897436,0.53025641025641,975,-0.0219511595919784,0.154630639363269,0.287179487179487,317,403,235,406,251,496,189,293,0.122393822393822,0.155598455598456,0.0907335907335907,0.156756756756757,0.0969111969111969,0.191505791505792,0.072972972972973,0.113127413127413,FALSE,FALSE
"L0062","Carta de Dickens a su hijo","carta de dickens a su hijo",9,"Media",522,27,19.3333333333333,4.56513409961686,1.86590038314176,9.73844827586207,4.85185185185185,13.9676245210728,75.1659770114943,71.2560727969349,66.0424470076054,522,269,0.515325670498084,83.4851311232063,0.8421312821597,107.749445839022,7.29658162632647,0.769516728624535,0.0389830263897395,0.789767441860464,0.697470449172576,NA,"bastante facil",0.0614203454894434,0.130518234165067,0.0499040307101727,0.0422264875239923,0.0441458733205374,0.130518234165067,0.157389635316699,0.00191938579654511,0.09021113243762,0.109404990403071,0.053742802303263,0.128598848368522,522,1.22388059701493,15.3256704980843,2.89292929292929,5.53571428571429,1.60714285714286,28,0.00877763692889743,0.109135697415144,0.214285714285714,7,9,5,11,8,20,5,26,0.0769230769230769,0.0989010989010989,0.0549450549450549,0.120879120879121,0.0879120879120879,0.21978021978022,0.0549450549450549,0.285714285714286,FALSE,FALSE
"L0063","Creación del hombre. Popol Vuh","creacion del hombre popol vuh",9,"Media",4564,337,13.5430267062315,4.59991235758107,1.94916739702016,7.00710055732257,3.6973293768546,12.6919557002681,76.0760689384345,71.8588444594127,60.7862077250364,4564,1130,0.247589833479404,45.9388335427115,0.814439892133364,143.511580551525,8.14778873292447,0.602654867256637,0.0452748691413629,0.725426356589138,0.630067189249719,-0.901223189696614,"bastante facil",0.0296768520553968,0.123543635963948,0.0597933611782809,0.0393493075401187,0.0707847878654649,0.163552429105298,0.202462079577929,0.00417674214112992,0.08243570015388,0.0404484502088371,0.0334139371290393,0.150362717080677,4564,1.34649122807018,11.8317265556529,2.68961438372368,4.62611275964392,0.71513353115727,337,0.0496173400209825,0.160767518196672,0.169139465875371,46,161,82,99,129,93,86,168,0.0532407407407407,0.186342592592593,0.0949074074074074,0.114583333333333,0.149305555555556,0.107638888888889,0.099537037037037,0.194444444444444,FALSE,FALSE
"L0064","Crepúsculo","crepusculo",9,"Media",126534,11441,11.059697578883,4.48247111448306,1.94945232111527,5.21228773865671,2.51324184948868,11.7268194449246,78.591969202623,74.3244228156355,64.1523004356737,126534,12809,0.101229709011017,109.290812218079,0.857457896348436,99.5191739300217,9.68921453583242,0.518307440081193,0.0382095955962465,0.825954065699607,0.738578083600271,-1.04344135640688,"bastante facil",0.0577267468581119,0.146650501592735,0.0692562481180367,0.0378532147894578,0.0342002250431861,0.134376139083028,0.175517837049716,0.00313000206025452,0.0988288245455554,0.0342477693782786,0.0371717459864657,0.171040745495174,126534,1.02617558489692,13.5457663552879,2.313737586126,4.22054044809304,0.896015050453224,11694,0.0175894175373634,0.243911920615531,0.233538566786386,2559,4846,1841,3994,3205,4565,2772,5471,0.0874782073633474,0.16565822308823,0.0629337162000479,0.136533005161864,0.1095614125047,0.156052370697023,0.094759511844939,0.187023553139849,FALSE,FALSE
